ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7117428,HR526871,09/08/2009 10:15:00 PM,084XX S STONY ISLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0412,004,8,45,18,1188277,1849116,2009,02/28/2018 03:56:25 PM,41.741050151,-87.585743055,"(41.741050151, -87.585743055)"
7117429,HR526789,09/08/2009 09:45:00 PM,011XX W WILSON AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,true,false,2311,019,46,3,04B,1167845,1930701,2009,02/28/2018 03:56:25 PM,41.965389296,-87.658254092,"(41.965389296, -87.658254092)"
7117430,HR526901,09/08/2009 11:10:00 PM,028XX N HAMLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2523,025,30,21,14,1150564,1918692,2009,02/28/2018 03:56:25 PM,41.932791726,-87.72210758,"(41.932791726, -87.72210758)"
7117434,HR526691,09/08/2009 08:30:00 PM,014XX N AUSTIN BLVD,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,2531,025,29,25,08B,1136100,1908859,2009,02/28/2018 03:56:25 PM,41.906079486,-87.775497182,"(41.906079486, -87.775497182)"
7117435,HR526696,09/08/2009 08:00:00 AM,022XX N MELVINA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2512,025,29,19,07,1134699,1914510,2009,02/28/2018 03:56:25 PM,41.921611403,-87.780509862,"(41.921611403, -87.780509862)"
7117436,HR526883,09/08/2009 10:30:00 PM,080XX S ELLIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0631,006,8,44,15,1184287,1851998,2009,02/28/2018 03:56:25 PM,41.749052851,-87.600271986,"(41.749052851, -87.600271986)"
7117438,HR526257,09/08/2009 01:00:00 PM,017XX N LATROBE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2532,025,37,25,05,1141126,1911083,2009,02/28/2018 03:56:25 PM,41.912091219,-87.756979661,"(41.912091219, -87.756979661)"
7117439,HR526702,09/08/2009 12:00:00 PM,023XX N LAWNDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2525,025,35,22,05,1151323,1915332,2009,02/28/2018 03:56:25 PM,41.923556718,-87.719406721,"(41.923556718, -87.719406721)"
7117442,HR526427,09/08/2009 03:30:00 PM,037XX W SHAKESPEARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2525,025,26,22,14,1151160,1914031,2009,02/28/2018 03:56:25 PM,41.91998986,-87.720039836,"(41.91998986, -87.720039836)"
7117444,HR526569,09/08/2009 11:20:00 AM,094XX S WESTERN AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,2221,022,19,72,08B,1162031,1842028,2009,02/28/2018 03:56:25 PM,41.722184992,-87.68210301,"(41.722184992, -87.68210301)"
7117445,HR526361,09/03/2009 10:00:00 AM,015XX N LOREL AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,2532,025,37,25,26,1140410,1909621,2009,02/28/2018 03:56:25 PM,41.908092498,-87.759646001,"(41.908092498, -87.759646001)"
7117447,HR526881,09/08/2009 11:01:00 PM,063XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,true,false,0312,003,20,69,26,1180014,1862863,2009,02/28/2018 03:56:25 PM,41.778966393,-87.615597542,"(41.778966393, -87.615597542)"
7117448,HR526576,09/08/2009 07:00:00 PM,055XX W CORTLAND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,2532,025,37,25,14,1139230,1911905,2009,02/28/2018 03:56:25 PM,41.914381631,-87.763925077,"(41.914381631, -87.763925077)"
7117449,HR526665,09/08/2009 07:30:00 PM,021XX N SPRINGFIELD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2525,025,30,22,04B,1150037,1913755,2009,02/28/2018 03:56:25 PM,41.919254455,-87.72417316,"(41.919254455, -87.72417316)"
7117450,HR526876,09/08/2009 08:55:00 PM,008XX W MADISON ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1212,012,27,28,18,1170980,1900254,2009,02/28/2018 03:56:25 PM,41.881772914,-87.647622669,"(41.881772914, -87.647622669)"
4693521,HM292463,04/15/2006 11:45:00 AM,009XX W 54TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0934,009,20,61,15,1170895,1868993,2006,02/28/2018 03:56:25 PM,41.795991808,-87.648849554,"(41.795991808, -87.648849554)"
7117452,HR526918,09/08/2009 10:50:00 PM,080XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,0612,006,21,71,08B,1168725,1851501,2009,02/28/2018 03:56:25 PM,41.748038694,-87.657311261,"(41.748038694, -87.657311261)"
7117453,HR526943,09/08/2009 11:20:00 PM,071XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),true,false,0832,008,18,66,06,1161607,1857352,2009,02/28/2018 03:56:25 PM,41.764245207,-87.683232026,"(41.764245207, -87.683232026)"
7117454,HR526853,09/08/2009 10:00:00 PM,007XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,false,0624,006,6,44,14,1182734,1852793,2009,02/28/2018 03:56:25 PM,41.751270583,-87.605938082,"(41.751270583, -87.605938082)"
7117455,HR524890,09/07/2009 04:15:00 PM,083XX S INGLESIDE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0632,006,8,44,05,1184004,1849938,2009,02/28/2018 03:56:25 PM,41.743406605,-87.601373206,"(41.743406605, -87.601373206)"
7117456,HR526898,09/08/2009 10:55:00 PM,037XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1112,011,27,23,18,1151093,1905077,2009,02/28/2018 03:56:25 PM,41.895420546,-87.720521042,"(41.895420546, -87.720521042)"
7117457,HR526570,09/08/2009 05:45:00 PM,011XX W 17TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1233,012,25,31,14,1168941,1891893,2009,02/28/2018 03:56:25 PM,41.858874141,-87.655352271,"(41.858874141, -87.655352271)"
7117459,HR526761,09/08/2009 07:57:00 PM,062XX S ROCKWELL ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0825,008,15,66,18,1160112,1863189,2009,02/28/2018 03:56:25 PM,41.780293648,-87.688551211,"(41.780293648, -87.688551211)"
7117461,HR526553,09/08/2009 07:00:00 PM,013XX S CALIFORNIA BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1023,010,28,29,04B,1157903,1893542,2009,02/28/2018 03:56:25 PM,41.863631202,-87.695824155,"(41.863631202, -87.695824155)"
7117462,HR526946,09/08/2009 11:59:00 PM,031XX S WALLACE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0924,009,11,60,18,1172803,1884190,2009,02/28/2018 03:56:25 PM,41.837651929,-87.641404086,"(41.837651929, -87.641404086)"
7117463,HR526758,09/08/2009 08:00:00 PM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0632,006,6,44,06,1183075,1847768,2009,02/28/2018 03:56:25 PM,41.737473519,-87.604844389,"(41.737473519, -87.604844389)"
7117464,HR526950,09/08/2009 11:00:00 AM,029XX W BELMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1733,017,33,21,06,1156031,1921128,2009,02/28/2018 03:56:25 PM,41.939367576,-87.701950868,"(41.939367576, -87.701950868)"
7117466,HR526913,09/08/2009 10:45:00 PM,003XX W OAK ST,1680,GAMBLING,OTHER,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,19,1173484,1907095,2009,02/28/2018 03:56:25 PM,41.900489748,-87.638224621,"(41.900489748, -87.638224621)"
7117467,HR526911,09/08/2009 11:09:00 PM,006XX W SCOTT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,1822,018,27,8,18,1171756,1908737,2009,02/28/2018 03:56:25 PM,41.905033733,-87.64452317,"(41.905033733, -87.64452317)"
7117468,HR526796,09/08/2009 07:30:00 AM,094XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,21,73,06,1167326,1842145,2009,02/28/2018 03:56:25 PM,41.722394504,-87.662704797,"(41.722394504, -87.662704797)"
7117469,HR522222,09/06/2009 01:50:00 AM,007XX S WESTERN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1135,011,2,28,03,1160512,1896350,2009,02/28/2018 03:56:25 PM,41.871283062,-87.686168955,"(41.871283062, -87.686168955)"
7117471,HR526914,09/06/2009 05:00:00 PM,029XX S LOOMIS ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0923,009,11,60,02,1168525,1885408,2009,02/28/2018 03:56:25 PM,41.84108773,-87.657066722,"(41.84108773, -87.657066722)"
7117472,HR526942,09/08/2009 11:15:00 PM,086XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0632,006,8,44,18,1183073,1847808,2009,02/28/2018 03:56:25 PM,41.73758333,-87.604850476,"(41.73758333, -87.604850476)"
7117473,HR523821,09/07/2009 06:20:00 AM,034XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,true,false,0924,009,11,60,07,1169537,1882252,2009,02/28/2018 03:56:25 PM,41.832405446,-87.653444728,"(41.832405446, -87.653444728)"
7117474,HR526963,09/09/2009 12:01:00 AM,003XX W 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,34,49,08B,1176056,1831648,2009,02/28/2018 03:56:25 PM,41.693398176,-87.631041634,"(41.693398176, -87.631041634)"
7117475,HR526951,09/08/2009 11:00:00 PM,016XX S JEFFERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1233,012,25,31,14,1172598,1892125,2009,02/28/2018 03:56:25 PM,41.85943074,-87.641921888,"(41.85943074, -87.641921888)"
7117476,HR526917,09/03/2009 01:00:00 AM,033XX N BROADWAY,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2331,019,44,6,05,1171663,1922258,2009,02/28/2018 03:56:25 PM,41.942138032,-87.644465794,"(41.942138032, -87.644465794)"
7117477,HR526971,09/09/2009 12:10:00 AM,016XX S CALIFORNIA BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1023,010,28,29,04B,1157959,1891654,2009,02/28/2018 03:56:25 PM,41.858449191,-87.695670058,"(41.858449191, -87.695670058)"
7117480,HR526940,08/18/2009 09:00:00 AM,101XX S CHARLES ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2213,022,21,72,06,1168132,1837553,2009,02/28/2018 03:56:25 PM,41.709776078,-87.659884085,"(41.709776078, -87.659884085)"
7117482,HR526984,09/07/2009 03:00:00 AM,019XX W OGDEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1224,012,2,28,07,1163312,1897077,2009,02/28/2018 03:56:25 PM,41.873219626,-87.675868666,"(41.873219626, -87.675868666)"
7117483,HR526938,09/08/2009 11:30:00 PM,014XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0713,007,16,67,08B,1167568,1862963,2009,02/28/2018 03:56:25 PM,41.779516807,-87.661222713,"(41.779516807, -87.661222713)"
7117484,HR526912,09/08/2009 10:53:00 PM,004XX W ST JAMES PL,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,true,false,2333,019,43,7,03,1172796,1917209,2009,02/28/2018 03:56:25 PM,41.928258322,-87.640451538,"(41.928258322, -87.640451538)"
7117486,HR526988,09/09/2009 12:48:00 AM,027XX W CERMAK RD,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,1034,010,28,30,18,1158576,1889282,2009,02/28/2018 03:56:25 PM,41.851927575,-87.693470149,"(41.851927575, -87.693470149)"
7117487,HR526997,09/09/2009 12:10:00 AM,018XX S CALIFORNIA AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1023,010,28,29,04B,1157982,1890961,2009,02/28/2018 03:56:25 PM,41.856547057,-87.695604526,"(41.856547057, -87.695604526)"
7117488,HR526990,09/09/2009 12:35:00 AM,043XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1723,017,33,16,06,1152935,1928827,2009,02/28/2018 03:56:25 PM,41.96055619,-87.71312483,"(41.96055619, -87.71312483)"
7117489,HR526882,09/08/2009 03:00:00 PM,022XX S LEAVITT ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1034,010,25,31,08A,1162056,1888947,2009,02/28/2018 03:56:25 PM,41.850936432,-87.680706954,"(41.850936432, -87.680706954)"
7117492,HR526900,09/07/2009 09:00:00 PM,076XX S KINGSTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,true,true,0421,004,7,43,17,1194518,1854837,2009,02/28/2018 03:56:25 PM,41.75659798,-87.562689174,"(41.75659798, -87.562689174)"
7117494,HR419969,07/09/2009 08:00:00 AM,078XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0421,004,7,43,06,1195281,1853482,2009,02/28/2018 03:56:25 PM,41.752860968,-87.559937621,"(41.752860968, -87.559937621)"
7117496,HR526864,09/07/2009 07:00:00 AM,008XX W 76TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0621,006,17,71,11,1172071,1854462,2009,02/28/2018 03:56:25 PM,41.756091266,-87.644963636,"(41.756091266, -87.644963636)"
7117497,HR526989,09/09/2009 12:15:00 AM,044XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2123,002,4,39,08B,1184335,1875691,2009,02/28/2018 03:56:25 PM,41.814067397,-87.599355017,"(41.814067397, -87.599355017)"
7117499,HR527013,09/09/2009 01:15:00 AM,057XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0713,007,16,67,14,1168308,1866661,2009,02/28/2018 03:56:25 PM,41.789648662,-87.658403366,"(41.789648662, -87.658403366)"
7117500,HR526992,09/09/2009 12:51:00 AM,091XX S UNIVERSITY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0413,004,8,47,18,1185472,1844708,2009,02/28/2018 03:56:25 PM,41.729020533,-87.596158569,"(41.729020533, -87.596158569)"
7117501,HR527001,09/08/2009 11:30:00 AM,0000X W 33RD ST,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, GROUNDS",false,false,2113,002,3,35,06,1176697,1883135,2009,02/28/2018 03:56:25 PM,41.83466996,-87.627147214,"(41.83466996, -87.627147214)"
7117502,HR526777,09/08/2009 09:38:00 PM,080XX S KENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0411,004,8,45,03,1186604,1851997,2009,02/28/2018 03:56:25 PM,41.748995623,-87.591781754,"(41.748995623, -87.591781754)"
7117503,HR527008,09/05/2009 09:30:00 PM,046XX N WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1922,019,47,4,08B,1162579,1930815,2009,02/28/2018 03:56:25 PM,41.965814337,-87.677612735,"(41.965814337, -87.677612735)"
